test_pcntl	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	momrace1	momrace2	mage	mom_grade	momtest	spouse_yn	spouse_age	spouse_grade	csex2	childage	family_size	fincome	cpubid	momid
36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	34	11	5	0	0	0	0	7	1.09861	-.3586311254	1220102	12201
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	9	21	0	0	0	1	8	1.38629	-.3480528486	850202	8502
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	9	21	0	0	0	0	9	1.38629	-.3480528486	850201	8502
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	1	0	0	0	0	7	1.38629	-.3447139473	637101	6371
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	9	6	0	0	0	0	11	0	-.3447139473	1011301	10113
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	9	6	0	0	0	0	9	0	-.3447139473	1011302	10113
66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	40	12	13	0	0	0	1	7	2.30259	-.3361582696	1053203	10532
39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	12	2	0	0	0	0	12	1.60944	-.3294489588	752404	7524
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	12	2	0	0	0	1	14	1.60944	-.3294489588	752403	7524
23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	44	9	5	0	0	0	1	9	1.09861	-.3267722247	494704	4947
80	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	44	12	18	0	0	0	0	7	.693147	-.3245331127	416901	4169
71	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	37	12	4	0	0	0	1	8	1.38629	-.3037986468	997202	9972
15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	14	99	0	0	0	0	8	1.60944	-.2981325202	325002	3250
80	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	10	3	0	0	0	0	7	1.79176	-.2902282456	715805	7158
43	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	13	0	0	0	0	8	1.09861	-.284391207	695201	6952
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	10	3	0	0	0	0	10	.693147	-.2751878847	625901	6259
63	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	34	14	21	0	0	0	0	7	1.60944	-.2716197484	76405	764
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	11	12	0	0	0	0	6	1.09861	-.2665190997	224001	2240
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	9	53	0	0	0	0	7	1.09861	-.2638105312	384202	3842
51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	13	35	0	0	0	1	10	1.09861	-.2630792138	68801	688
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	12	13	0	0	0	0	8	.693147	-.25670307	184001	1840
1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	38	12	20	0	0	0	0	11	1.60944	-.2542053762	638403	6384
75	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	9	13	0	0	0	1	9	1.09861	-.2510004612	50402	504
10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	45	0	0	0	0	11	1.09861	-.2409741064	399303	3993
90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	12	48	0	0	0	1	6	1.09861	-.2403076618	218101	2181
46	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	12	25	0	0	0	0	8	1.09861	-.2401677322	154904	1549
10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	51	14	26	0	0	0	1	8	1.09861	-.2368850614	660404	6604
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	33	9	14	0	0	0	0	7	1.09861	-.2335156171	427403	4274
21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	34	12	4	0	0	0	1	8	1.79176	-.2307977539	636505	6365
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	10	4	0	0	0	0	8	1.09861	-.2307977539	53602	536
95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	15	1	31	12	1	6	1.60944	-.2307543001	767001	7670
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	11	4	0	0	0	0	6	1.09861	-.2242677943	1214801	12148
54	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	49	12	7	1	52	12	0	7	1.38629	-.2208092114	636203	6362
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	14	61	0	0	0	0	6	1.09861	-.2148559601	137701	1377
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	28	6	4	1	36	0	1	8	2.19722	-.2098009107	1002604	10026
22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	28	6	4	1	36	0	0	7	2.19722	-.2098009107	1002605	10026
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	11	7	0	0	0	1	8	1.79176	-.2074301659	651603	6516
42	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	11	7	0	0	0	0	8	1.79176	-.2074301659	651604	6516
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	8	8	0	0	0	0	9	.693147	-.2066926494	266401	2664
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	9	3	0	0	0	0	8	.693147	-.2066926494	904601	9046
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	11	3	0	0	0	0	6	1.60944	-.196356867	638902	6389
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	51	0	0	0	1	12	1.09861	-.1962939422	766901	7669
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	51	0	0	0	1	10	1.09861	-.1962939422	766902	7669
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	12	6	0	0	0	1	8	.693147	-.1894210629	578201	5782
36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	50	11	9	1	56	6	1	7	1.38629	-.1883670431	577305	5773
5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	50	11	9	1	56	6	0	8	1.38629	-.1883670431	577304	5773
38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	31	11	1	0	0	0	1	7	1.09861	-.1820764651	672501	6725
28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	32	10	11	0	0	0	1	11	1.09861	-.1749214528	821003	8210
60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	22	0	0	0	1	7	.693147	-.1677497463	274301	2743
33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	10	0	0	0	0	8	.693147	-.1638762747	933701	9337
84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	12	0	0	0	0	11	.693147	-.1624745184	116801	1168
11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	11	6	0	0	0	1	11	.693147	-.1611580824	644901	6449
28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	12	44	1	38	14	1	7	1.79176	-.1599062833	256403	2564
66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	14	20	0	0	0	1	8	.693147	-.1590646004	903801	9038
92	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	55	0	0	0	0	8	1.94591	-.1561368715	732501	7325
96	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	55	0	0	0	0	6	1.94591	-.1561368715	732502	7325
60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	9	6	0	0	0	0	6	1.09861	-.1546757808	277803	2778
42	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	6	0	0	0	0	8	1.09861	-.146876783	636401	6364
50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	38	13	13	0	0	0	0	7	1.79176	-.140591486	1037704	10377
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	9	5	0	0	0	0	11	1.09861	-.1360750822	182401	1824
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	9	5	0	0	0	1	10	1.09861	-.1360750822	182402	1824
73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	35	14	50	0	0	0	1	8	1.79176	-.1356135907	738903	7389
67	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	7	0	0	0	1	7	1.09861	-.1352908526	631201	6312
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	10	5	0	0	0	0	12	1.09861	-.1334170672	602401	6024
38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	15	9	0	0	0	0	7	1.09861	-.1334170672	611401	6114
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	10	3	0	0	0	0	9	1.38629	-.1328335883	715802	7158
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	3	0	0	0	0	11	1.38629	-.1328335883	715801	7158
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	58	0	0	0	0	8	.693147	-.1301403467	240201	2402
21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	12	12	0	0	0	1	8	1.09861	-.1269923521	554401	5544
54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	12	53	0	0	0	0	7	1.38629	-.1223846965	1211503	12115
4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	10	4	0	0	0	0	9	1.60944	-.1201500587	592701	5927
96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	4	0	0	0	0	8	1.09861	-.1165955849	783601	7836
47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	12	4	0	0	0	1	6	1.09861	-.1165955849	783602	7836
88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	15	0	0	0	0	7	.693147	-.1148406817	369901	3699
39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	34	12	4	1	42	10	0	8	1.38629	-.114801049	642602	6426
50	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	48	0	0	0	1	7	1.09861	-.1117656275	344602	3446
44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	12	5	0	0	0	0	7	.693147	-.1090511656	608301	6083
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	13	34	0	0	0	0	6	1.09861	-.1073467073	598001	5980
5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	10	11	0	0	0	1	8	1.38629	-.1048904181	648203	6482
80	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	18	65	1	38	16	0	7	1.60944	-.1033824864	409501	4095
68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	4	0	0	0	1	6	1.79176	-.1019184002	600201	6002
73	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	15	54	0	0	0	0	7	1.60944	-.1008226775	1176902	11769
43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	38	15	37	0	0	0	0	8	1.79176	-.0997694915	952305	9523
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	11	6	0	0	0	0	10	1.09861	-.099401915	837701	8377
65	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	12	6	0	0	0	1	8	1.38629	-.0983372378	1251603	12516
51	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	12	10	0	0	0	0	8	1.60944	-.0983372378	730001	7300
49	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	14	30	1	46	11	1	9	1.38629	-.0973465697	376903	3769
54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	16	0	0	0	0	8	.693147	-.0932352776	397701	3977
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	30	9	4	0	0	0	0	9	1.38629	-.0918914768	141902	1419
37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	11	10	0	0	0	1	10	1.09861	-.0874881353	955602	9556
80	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	6	0	0	0	0	8	1.79176	-.0864035335	726301	7263
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	13	22	0	0	0	0	7	.693147	-.0864035335	225701	2257
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	12	2	0	0	0	0	7	1.38629	-.0842469659	297003	2970
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	11	5	1	37	12	0	7	1.60944	-.0808305294	908102	9081
38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16	82	1	33	16	1	7	1.60944	-.0788325267	81201	812
68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	45	9	30	0	0	0	1	9	.693147	-.073707691	483802	4838
15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	39	11	13	0	0	0	1	8	1.60944	-.0725450002	326808	3268
22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	33	10	6	0	0	0	1	10	.693147	-.0720755699	758501	7585
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	15	17	0	0	0	1	11	1.38629	-.0701171144	137601	1376
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	11	2	0	0	0	1	7	.693147	-.0701171144	732301	7323
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	12	13	0	0	0	0	6	.693147	-.0673347679	640501	6405
5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	7	2	0	0	0	0	8	.693147	-.0671612715	641001	6410
3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	13	3	0	0	0	1	9	.693147	-.0615616301	744901	7449
35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	9	2	0	0	0	0	11	.693147	-.0592376691	761901	7619
63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	11	28	0	0	0	0	7	.693147	-.0582822478	414201	4142
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	11	7	0	0	0	0	7	1.38629	-.0570318749	887001	8870
36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	11	12	0	0	0	1	7	1.09861	-.0512724423	224003	2240
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39	8	3	0	0	0	1	10	.693147	-.049076021	194001	1940
45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	12	76	0	0	0	1	8	.693147	-.0484761971	547201	5472
4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	11	4	0	0	0	0	9	1.09861	-.0484761971	143803	1438
63	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	38	0	0	0	0	7	1.09861	-.042477553	319701	3197
39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	21	0	0	0	1	8	.693147	-.0416098162	495702	4957
62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	37	10	3	0	0	0	0	7	1.79176	-.0405080275	715804	7158
54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	47	9	1	0	0	0	1	8	1.09861	-.0393409813	910104	9101
30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	27	0	0	0	0	7	1.60944	-.0381068874	100502	1005
28	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	41	11	4	1	28	12	0	7	1.79176	-.037873238	995304	9953
74	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	12	0	0	0	0	8	1.09861	-.0358877434	639301	6393
3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	38	8	5	0	0	0	0	9	1.38629	-.0355860272	494703	4947
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	18	1	28	12	1	7	1.09861	-.0323392623	134101	1341
10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	4	0	0	0	1	8	1.94591	-.0323352412	866205	8662
38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	4	0	0	0	0	7	1.94591	-.0323352412	866206	8662
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	29	8	5	0	0	0	1	6	1.09861	-.0280155801	265902	2659
93	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	14	55	0	0	0	0	10	1.09861	-.0269768008	732505	7325
6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	37	14	55	0	0	0	1	11	1.09861	-.0269768008	732504	7325
43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	12	6	0	0	0	0	8	1.09861	-.0263579949	838301	8383
62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	10	10	0	0	0	0	9	1.38629	-.0263423441	23902	239
34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	9	32	0	0	0	0	8	1.09861	-.0225616213	554802	5548
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	6	0	0	0	0	12	1.09861	-.0206999456	623102	6231
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	6	0	0	0	0	13	1.09861	-.0206999456	623101	6231
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	12	0	0	0	1	6	1.09861	-.0172973639	761702	7617
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	35	11	10	0	0	0	0	8	1.09861	-.0171196967	266901	2669
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	49	10	3	0	0	0	1	12	1.38629	-.0164315248	717102	7171
94	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	39	12	5	0	0	0	0	7	1.60944	-.0153477345	857904	8579
30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	10	10	0	0	0	1	7	1.38629	-.0113044667	143702	1437
36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	9	6	0	0	0	1	7	.693147	-.0103351927	124104	1241
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	11	1	1	46	9	0	10	2.30259	-.0103351927	159606	1596
40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	12	10	0	0	0	0	8	1.09861	-.0067594704	783001	7830
5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	10	1	1	32	11	0	11	1.38629	-.0038694883	1251501	12515
31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	10	1	1	32	11	1	9	1.38629	-.0038694883	1251502	12515
30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	37	12	16	1	41	8	0	10	1.38629	-.0028656859	588302	5883
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	12	1	0	0	0	1	8	1.38629	.0031220479	419701	4197
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1	0	0	0	0	7	1.38629	.0031220479	419702	4197
7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	13	27	0	0	0	1	11	1.94591	.0066431021	70604	706
2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	12	12	0	0	0	0	11	1.38629	.0081403729	634403	6344
54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	12	11	1	35	13	0	6	1.38629	.0093521796	501502	5015
38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	8	1	0	0	0	1	7	1.94591	.0106832767	604603	6046
10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	8	1	0	0	0	1	10	1.94591	.0106832767	604601	6046
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	12	5	0	0	0	1	9	.693147	.0115609166	919201	9192
58	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	14	0	0	0	1	8	1.09861	.0153883283	732201	7322
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	13	8	0	0	0	1	9	1.09861	.0171475233	617701	6177
7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	7	5	0	0	0	0	13	0	.0175858063	568401	5684
2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	7	5	0	0	0	0	12	0	.0175858063	568402	5684
68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	13	0	0	0	1	7	1.09861	.0201620207	779702	7797
99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	11	0	0	0	1	6	1.09861	.0210192861	903701	9037
56	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	39	11	4	0	0	0	1	8	1.94591	.0217806565	696706	6967
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	13	9	0	0	0	0	10	1.09861	.0256995227	120901	1209
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	12	1	0	0	0	0	9	0	.0268496091	905001	9050
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	12	1	0	0	0	1	7	0	.0268496091	905002	9050
23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	11	16	0	0	0	0	10	2.19722	.0285649563	628205	6282
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	33	11	16	0	0	0	1	12	2.19722	.0285649563	628204	6282
7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	11	16	0	0	0	1	8	2.19722	.0285649563	628206	6282
50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	34	12	6	0	0	0	0	8	1.38629	.0288855205	636402	6364
93	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	34	1	26	14	0	8	1.38629	.0315943283	714601	7146
15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	40	12	2	0	0	0	0	8	.693147	.0351941548	744502	7445
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	15	0	0	0	0	9	1.09861	.0360029911	75901	759
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	10	5	0	0	0	0	9	1.79176	.0364584682	226702	2267
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	5	0	0	0	0	10	1.79176	.0364584682	226701	2267
66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	46	12	3	0	0	0	0	7	2.07944	.0420288991	826906	8269
14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	11	6	0	0	0	1	7	1.38629	.044533824	143601	1436
88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	16	72	0	0	0	1	8	1.09861	.0463745772	681602	6816
20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	12	7	1	33	12	0	10	1.79176	.0467079661	107102	1071
71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	10	4	0	0	0	1	9	1.09861	.0467079661	53601	536
62	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	14	17	0	0	0	1	7	.693147	.0493544777	1042202	10422
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	12	0	0	0	1	6	1.09861	.0513288671	761701	7617
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	8	1	0	0	0	1	8	1.38629	.0536146452	858002	8580
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	8	1	0	0	0	1	11	1.38629	.0536146452	858001	8580
54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	3	0	0	0	0	8	1.38629	.0543994199	416701	4167
54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	12	23	0	0	0	1	8	1.09861	.0574830393	159302	1593
84	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	41	12	22	0	0	0	1	7	1.60944	.0590197696	616104	6161
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	6	1	1	35	12	1	9	1.38629	.0607511608	581301	5813
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	11	2	0	0	0	0	6	1.09861	.0625813153	1176402	11764
64	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	29	9	8	0	0	0	0	8	.693147	.0645478842	678001	6780
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	11	4	0	0	0	1	6	1.38629	.0723768457	749602	7496
28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	9	5	1	25	11	1	7	1.38629	.0735971022	894801	8948
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	19	0	0	0	0	8	1.09861	.0739963875	758301	7583
61	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	41	10	11	0	0	0	0	8	1.94591	.074920681	644807	6448
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	12	10	0	0	0	0	8	.693147	.0766245099	706501	7065
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	18	0	0	0	1	9	.693147	.0792457434	952101	9521
54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	23	0	0	0	0	8	.693147	.0846282812	696601	6966
19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	38	11	8	0	0	0	0	10	1.38629	.0855703621	732406	7324
27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	37	8	4	0	0	0	0	8	1.38629	.0886047552	677303	6773
59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	2	0	0	0	0	9	1.38629	.0889261639	279201	2792
75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	39	7	9	0	0	0	1	6	1.09861	.0892613761	267504	2675
30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	34	11	2	0	0	0	0	7	1.38629	.0894184462	129703	1297
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	39	0	0	0	0	6	1.38629	.0897264841	492002	4920
74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	39	0	0	0	1	8	1.38629	.0897264841	492001	4920
56	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	12	13	0	0	0	0	6	1.09861	.0907955418	804801	8048
55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	39	9	5	1	41	11	1	11	2.19722	.0917401942	894805	8948
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	10	7	0	0	0	0	7	0	.0926803984	39001	390
36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	37	10	14	0	0	0	1	7	1.60944	.0927323925	369704	3697
74	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	15	6	0	0	0	1	7	1.38629	.0931227777	621002	6210
58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	12	10	0	0	0	0	8	1.38629	.0993004162	785101	7851
34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	11	49	0	0	0	1	8	1.38629	.1014910274	310102	3101
92	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	41	11	35	0	0	0	1	6	1.09861	.101690525	265102	2651
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	15	39	0	0	0	1	7	1.09861	.1019447312	1179801	11798
78	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	7	0	0	0	1	6	1.09861	.1040883547	83101	831
