cpubid	momid	nonwhite	mage	mom_grade	momtest	csex2	childage	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	spouse_yn	spouse_age	spouse_grade	family_size	hincome	test_pcntl
1199303	11993	1	33	11	29	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	64
9803	98	0	43	13	71	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	42	16	1.60944	0	88
441602	4416	1	30	3	5	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	4
441603	4416	1	30	3	5	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	22
492901	4929	0	27	12	45	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	10	1.09861	0	68
770401	7704	1	37	12	2	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	.693147	0	62
892003	8920	1	41	12	10	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.09861	0	36
856101	8561	1	26	12	15	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	74
993804	9938	1	36	13	25	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	15	1.79176	0	5
75602	756	1	28	12	15	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	98
513402	5134	0	29	15	40	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	82
667101	6671	1	24	12	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	68
266304	2663	1	30	7	6	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	8	2.07944	0	28
10002	100	0	34	12	29	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	80
666901	6669	1	25	12	10	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	28
370303	3703	1	29	9	1	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	50
665801	6658	1	28	9	8	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	12	1.38629	0	20
355601	3556	0	28	12	30	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
159602	1596	0	30	10	1	1	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	40	9	2.19722	0	19
837402	8374	1	37	13	35	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	34	9	1.38629	0	64
1053701	10537	1	36	12	21	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	32	12	1.09861	0	97
762501	7625	1	38	13	30	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	36	13	1.79176	0	77
685801	6858	1	23	9	9	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	2.07944	0	11
685802	6858	1	23	9	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	2.07944	0	36
640402	6404	1	28	12	4	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	18
604703	6047	1	31	10	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	7
226001	2260	1	27	12	15	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	80
802801	8028	1	29	14	31	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	91
928101	9281	1	25	12	21	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	58
307501	3075	1	31	12	11	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	58
766502	7665	1	28	12	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	66
766501	7665	1	29	12	6	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	73
894802	8948	1	29	9	5	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	31	11	1.94591	0	28
243302	2433	0	44	14	74	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	46	12	1.38629	0	71
1058601	10586	1	22	11	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	68
602201	6022	1	32	9	23	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	51
793803	7938	1	27	12	5	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	1
244701	2447	0	27	12	55	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	11	1.79176	0	77
729502	7295	1	30	12	25	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	62
631502	6315	1	23	12	4	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	97
743301	7433	1	27	11	38	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	20
743302	7433	1	27	11	38	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	73
420303	4203	1	33	12	13	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	23
153302	1533	1	33	12	22	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	75
159202	1592	0	39	10	19	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	.693147	0	64
558101	5581	0	25	10	21	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	12	1.60944	0	45
586201	5862	1	27	12	13	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	74
927303	9273	1	32	9	2	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	68
644806	6448	1	38	10	11	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	28
1037701	10377	1	32	12	13	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	60
266301	2663	1	27	7	6	1	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	8	2.07944	0	19
266302	2663	1	26	7	6	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	8	2.07944	0	43
24902	249	0	27	15	39	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
148901	1489	1	24	12	9	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	15
226503	2265	1	34	14	19	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	86
861501	8615	1	27	12	13	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.38629	0	77
861502	8615	1	27	12	13	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	1.38629	0	76
464102	4641	0	29	12	53	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	42
100504	1005	0	34	10	27	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
464103	4641	0	30	12	53	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	54
268102	2681	1	35	0	5	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	32	12	1.60944	0	75
50601	506	0	37	16	42	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	.693147	0	84
68802	688	0	36	14	35	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	.693147	0	43
904503	9045	1	39	16	34	1	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	56
725904	7259	1	38	10	14	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.79176	0	7
76103	761	0	43	15	51	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	41	11	1.09861	0	68
725905	7259	1	37	10	14	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.79176	0	54
22801	228	1	30	9	2	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	1.60944	0	1
1033202	10332	1	33	11	9	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	62
58801	588	0	23	9	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	54
70603	706	0	35	13	27	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	52
637111	6371	1	48	10	1	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.94591	0	75
174702	1747	0	34	13	43	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	35
557401	5574	0	32	12	32	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	56
174701	1747	0	33	13	43	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	43
761801	7618	1	26	12	5	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66
156201	1562	0	32	16	75	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	74
830504	8305	1	32	6	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	37	12	2.19722	0	32
1225402	12254	1	31	13	25	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	30
579601	5796	1	28	8	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	59
923303	9233	1	29	12	10	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	6
762602	7626	1	33	15	10	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	62
894902	8949	1	33	10	11	1	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	36	10	1.60944	0	9
804901	8049	1	29	13	44	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	91
821301	8213	1	25	11	9	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	82
143503	1435	1	38	12	12	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	71
28804	288	0	44	12	14	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.79176	0	36
355401	3554	0	24	10	44	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	92
130801	1308	1	25	10	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	5
130802	1308	1	25	10	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	47
122103	1221	1	36	12	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	28
259601	2596	0	26	10	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1.09861	0	88
354303	3543	1	34	12	19	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	76
151701	1517	1	25	12	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	16
586202	5862	1	30	12	13	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	65
563102	5631	1	29	13	52	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	64
162301	1623	0	36	17	99	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	9
143502	1435	1	34	12	12	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	56
143501	1435	1	33	12	12	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	15
1195102	11951	1	28	12	5	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	70
282803	2828	0	29	10	18	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	12	1.60944	0	10
896201	8962	1	27	13	29	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	83
1228203	12282	1	34	12	29	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	44
545402	5454	0	31	12	25	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	31	12	1.38629	0	54
707701	7077	1	28	12	25	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	84
464101	4641	0	26	12	53	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	60
629403	6294	1	31	12	15	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	10
365901	3659	0	27	12	19	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	10	1.60944	0	22
927203	9272	1	39	10	1	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	1
935901	9359	1	41	13	43	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	42
935902	9359	1	41	13	43	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.09861	0	96
553701	5537	1	32	12	4	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	27	10	1.38629	0	61
604607	6046	1	35	8	1	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.07944	0	47
75605	756	1	44	12	15	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.60944	0	61
677405	6774	1	38	14	17	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	54
446401	4464	1	40	12	13	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	.693147	0	80
674203	6742	1	34	11	25	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	82
1033401	10334	1	25	12	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	28
154602	1546	0	34	12	21	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	36	12	1.38629	0	55
1057302	10573	1	35	9	4	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	50
623902	6239	1	36	12	21	1	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
478701	4787	0	28	11	12	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	21
159603	1596	0	28	10	1	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	38	9	2.19722	0	22
200205	2002	0	32	10	32	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	65
121004	1210	1	35	8	1	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	27
1033203	10332	1	41	11	9	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.79176	0	88
304902	3049	0	37	12	15	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	75
1048603	10486	1	32	12	62	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	56
202103	2021	0	34	12	71	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	68
316402	3164	0	33	12	17	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	43	14	1.38629	0	82
181801	1818	1	24	9	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	51
762201	7622	1	26	12	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.38629	0	86
762202	7622	1	25	12	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.38629	0	70
1191502	11915	0	38	14	32	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	44	12	1.60944	0	16
1053803	10538	1	37	11	7	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	36	8	1.60944	0	35
781001	7810	1	26	12	13	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	14
793804	7938	1	25	12	5	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	38
793802	7938	1	25	12	5	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	53
1179701	11797	1	27	12	29	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
619702	6197	1	28	12	15	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	59
619701	6197	1	27	12	15	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	60
619703	6197	1	28	12	15	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	90
812501	8125	1	26	12	3	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	43
812502	8125	1	25	12	3	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	4
812503	8125	1	26	12	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	1.60944	0	28
641002	6410	1	36	7	2	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	5
383703	3837	0	31	10	56	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	38
383702	3837	0	31	10	56	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	87
850001	8500	1	24	12	11	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	68
737702	7377	1	40	12	3	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	52
834303	8343	1	30	13	10	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	47
925504	9255	1	36	13	33	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	36
849401	8494	1	30	12	13	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	75
805902	8059	1	29	6	1	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	39	6	2.19722	0	20
737701	7377	1	33	12	3	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	21
928703	9287	1	42	13	22	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.79176	0	80
593206	5932	1	35	12	8	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	45
828604	8286	1	39	12	21	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.94591	0	91
1186101	11861	1	31	9	30	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	47
695202	6952	1	29	12	13	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	38
1228202	12282	1	32	12	29	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	38
712001	7120	1	32	14	39	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	98
505901	5059	1	32	14	23	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1.38629	0	80
688501	6885	1	29	12	8	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	38
555001	5550	0	29	12	8	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
129601	1296	0	30	12	27	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	50
604701	6047	1	29	12	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	5
803002	8030	1	29	13	16	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	20
629003	6290	1	43	12	13	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.60944	0	91
629002	6290	1	43	12	13	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.60944	0	16
631203	6312	1	34	12	7	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	71
221201	2212	1	29	12	13	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
828904	8289	1	39	11	6	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.19722	0	19
817802	8178	1	39	11	6	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	.693147	0	36
239602	2396	1	28	10	7	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	1.79176	0	6
1200501	12005	1	30	15	41	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	68
764804	7648	1	31	12	35	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	14	1.79176	0	39
764802	7648	1	31	12	35	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	14	1.79176	0	25
897404	8974	1	49	14	43	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	66
602802	6028	1	35	15	31	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	70
732405	7324	1	32	11	8	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	54
732404	7324	1	32	11	8	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	21
783502	7835	1	28	12	25	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	82
783501	7835	1	28	12	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	41
926001	9260	1	26	12	6	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	65
552302	5523	0	26	8	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	10	1.79176	0	85
248202	2482	0	25	8	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	8	1.60944	0	31
1224101	12241	1	27	12	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	99
1018401	10184	1	26	11	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	1.38629	0	10
476901	4769	0	26	12	47	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	68
552301	5523	0	27	8	9	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	10	1.79176	0	71
248201	2482	0	25	8	25	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	8	1.60944	0	59
568701	5687	0	25	11	32	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	56
1217201	12172	1	22	8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	92
531702	5317	0	30	12	61	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	41	13	1.38629	0	88
641701	6417	1	41	12	5	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	37	12	1.38629	0	45
641702	6417	1	40	12	5	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	37	12	1.38629	0	85
832902	8329	1	40	12	10	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.38629	0	45
861804	8618	1	40	12	18	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	57
77901	779	0	32	14	46	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	51
266303	2663	1	29	7	6	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	8	1.94591	0	15
943401	9434	1	32	9	3	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	54
715702	7157	1	30	10	8	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	3
450502	4505	0	25	9	14	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	28
450501	4505	0	26	9	14	1	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	43
50403	504	0	40	9	13	1	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	52	12	1.38629	0	76
140603	1406	1	27	9	5	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	8	2.07944	0	58
1018801	10188	1	36	14	10	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	40	12	1.38629	0	58
826404	8264	1	36	8	4	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	50	12	1.79176	0	87
24201	242	0	35	12	35	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	97
580102	5801	1	35	12	43	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	69
837503	8375	1	39	12	25	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.60944	0	73
1230402	12304	1	28	11	3	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	11	1.60944	0	14
866202	8662	1	25	11	4	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	22
121603	1216	1	28	9	10	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38629	0	89
514802	5148	0	30	12	32	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
725501	7255	1	25	15	23	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	66
756001	7560	1	43	13	41	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	.693147	0	44
1013001	10130	1	37	12	11	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	.693147	0	68
586203	5862	1	36	12	13	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.60944	0	75
832903	8329	1	41	12	10	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.38629	0	36
635804	6358	1	39	12	7	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	37	12	1.60944	0	64
381303	3813	0	29	13	77	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	65
558903	5589	0	34	9	7	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	39	12	1.60944	0	52
558904	5589	0	34	9	7	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	39	12	1.60944	0	66
531703	5317	0	40	12	61	1	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.60944	0	65
531704	5317	0	40	12	61	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.60944	0	80
246201	2462	0	33	11	32	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	43	12	1.38629	0	60
